id,city_id/id,district_id/id,name,code
barrio_4107,l10n_co_base.city_11001,localidad_16,SANTA ISABEL SUR,4107
barrio_4108,l10n_co_base.city_11001,localidad_14,SANTA ISABEL,4108
barrio_4108,l10n_co_base.city_11001,localidad_16,SANTA ISABEL,4108
barrio_4109,l10n_co_base.city_11001,localidad_14,VERAGUAS,4109
barrio_4109,l10n_co_base.city_11001,localidad_16,VERAGUAS,4109
barrio_4110,l10n_co_base.city_11001,localidad_14,LA PEPITA,4110
barrio_4111,l10n_co_base.city_11001,localidad_14,EL PROGRESO,4111
barrio_4201,l10n_co_base.city_11001,localidad_16,PENSILVANIA,4201
barrio_4202,l10n_co_base.city_11001,localidad_14,COMUNEROS,4202
barrio_4202,l10n_co_base.city_11001,localidad_16,COMUNEROS,4202
barrio_4203,l10n_co_base.city_11001,localidad_14,LA ASUNCION,4203
barrio_4203,l10n_co_base.city_11001,localidad_16,LA ASUNCION,4203
barrio_4204,l10n_co_base.city_11001,localidad_16,MONTES,4204
barrio_4205,l10n_co_base.city_11001,localidad_16,PRIMAVERA OCCIDENTAL,4205
barrio_4206,l10n_co_base.city_11001,localidad_16,SAN FRANCISCO,4206
barrio_4207,l10n_co_base.city_11001,localidad_16,GORGONZOLA,4207
barrio_4208,l10n_co_base.city_11001,localidad_16,LOS EJIDOS,4208
barrio_4209,l10n_co_base.city_11001,localidad_16,SANTA MATILDE,4209
barrio_4210,l10n_co_base.city_11001,localidad_16,JORGE GAITAN CORTES,4210
barrio_4211,l10n_co_base.city_11001,localidad_16,BOCHICA,4211
barrio_4212,l10n_co_base.city_11001,localidad_16,TIBANA,4212
barrio_4301,l10n_co_base.city_11001,localidad_16,SAN RAFAEL INDUSTRIAL,4301
barrio_4302,l10n_co_base.city_11001,localidad_16,SAN RAFAEL,4302
barrio_4303,l10n_co_base.city_11001,localidad_16,BARCELONA,4303
barrio_4304,l10n_co_base.city_11001,localidad_16,GALAN,4304
barrio_4305,l10n_co_base.city_11001,localidad_16,LA PRADERA,4305
barrio_4306,l10n_co_base.city_11001,localidad_16,LA TRINIDAD,4306
barrio_4307,l10n_co_base.city_11001,localidad_16,SAN GABRIEL,4307
barrio_4308,l10n_co_base.city_11001,localidad_16,COLON,4308
barrio_4309,l10n_co_base.city_11001,localidad_16,LA CAMELIA,4309
barrio_4316,l10n_co_base.city_11001,localidad_8,LAS MARGARITAS,4316
barrio_4317,l10n_co_base.city_11001,localidad_16,LA CAMELIA II,4317
barrio_4401,l10n_co_base.city_11001,localidad_16,SAN EUSEBIO,4401
barrio_4402,l10n_co_base.city_11001,localidad_16,REMANSO,4402
barrio_4403,l10n_co_base.city_11001,localidad_16,AUTOPISTA MUZU,4403
barrio_4404,l10n_co_base.city_11001,localidad_16,AUTOPISTA SUR,4404
barrio_4405,l10n_co_base.city_11001,localidad_16,OSPINA PEREZ SUR,4405
barrio_4406,l10n_co_base.city_11001,localidad_16,OSPINA PEREZ,4406
barrio_4407,l10n_co_base.city_11001,localidad_16,ALCALA,4407
barrio_4408,l10n_co_base.city_11001,localidad_8,TEJAR,4408
barrio_4408,l10n_co_base.city_11001,localidad_16,TEJAR,4408
barrio_4409,l10n_co_base.city_11001,localidad_8,ALQUERIA,4409
barrio_4409,l10n_co_base.city_11001,localidad_16,ALQUERIA,4409
barrio_4412,l10n_co_base.city_11001,localidad_16,REMANSO SUR,4412
barrio_4413,l10n_co_base.city_11001,localidad_16,AUTOPISTA MUZU ORIENTAL,4413
barrio_4501,l10n_co_base.city_11001,localidad_8,HIPOTECHO,4501
barrio_4502,l10n_co_base.city_11001,localidad_8,HIPOTECHO OCCIDENTAL,4502
barrio_4503,l10n_co_base.city_11001,localidad_8,PROVIVIENDA ORIENTAL,4503
barrio_4503,l10n_co_base.city_11001,localidad_16,PROVIVIENDA ORIENTAL,4503
barrio_4504,l10n_co_base.city_11001,localidad_8,PROVIVIENDA,4504
barrio_4505,l10n_co_base.city_11001,localidad_8,PROVIVIENDA OCCIDENTAL,4505
barrio_4506,l10n_co_base.city_11001,localidad_8,LA CAMPINA,4506
barrio_4507,l10n_co_base.city_11001,localidad_8,CIUDAD KENNEDY SUR,4507
barrio_4508,l10n_co_base.city_11001,localidad_8,CIUDAD KENNEDY OCCIDENTAL,4508
barrio_4509,l10n_co_base.city_11001,localidad_8,CIUDAD KENNEDY,4509
barrio_4510,l10n_co_base.city_11001,localidad_8,CIUDAD KENNEDY ORIENTAL,4510
barrio_4511,l10n_co_base.city_11001,localidad_8,CIUDAD KENNEDY CENTRAL,4511
barrio_4512,l10n_co_base.city_11001,localidad_8,TIMIZA,4512
barrio_4513,l10n_co_base.city_11001,localidad_7,SAN DIEGO-BOSA,4513
barrio_4514,l10n_co_base.city_11001,localidad_8,CIUDAD KENNEDY NORTE,4514
barrio_4515,l10n_co_base.city_11001,localidad_7,TUNDAMA,4515
barrio_4515,l10n_co_base.city_11001,localidad_8,TUNDAMA,4515
barrio_4516,l10n_co_base.city_11001,localidad_7,BOITA,4516
barrio_4516,l10n_co_base.city_11001,localidad_8,BOITA,4516
barrio_4517,l10n_co_base.city_11001,localidad_7,JACQUELINE,4517
barrio_4517,l10n_co_base.city_11001,localidad_8,JACQUELINE,4517
barrio_4518,l10n_co_base.city_11001,localidad_8,TIMIZA A,4518
barrio_4519,l10n_co_base.city_11001,localidad_7,ESCOCIA,4519
barrio_4519,l10n_co_base.city_11001,localidad_8,ESCOCIA,4519
barrio_4520,l10n_co_base.city_11001,localidad_7,LA PAZ BOSA,4520
barrio_4520,l10n_co_base.city_11001,localidad_8,LA PAZ BOSA,4520
barrio_4521,l10n_co_base.city_11001,localidad_7,LA ESTACION BOSA,4521
barrio_4522,l10n_co_base.city_11001,localidad_7,BOSA,4522
barrio_4522,l10n_co_base.city_11001,localidad_8,BOSA,4522
barrio_4523,l10n_co_base.city_11001,localidad_7,JIMENEZ DE QUESADA,4523
barrio_4524,l10n_co_base.city_11001,localidad_7,SAN PABLO BOSA,4524
barrio_4525,l10n_co_base.city_11001,localidad_8,PASTRANA,4525
barrio_4526,l10n_co_base.city_11001,localidad_7,BOSA NOVA,4526
barrio_4527,l10n_co_base.city_11001,localidad_7,NUEVA GRANADA BOSA,4527
barrio_4528,l10n_co_base.city_11001,localidad_7,PASO ANCHO,4528
barrio_4529,l10n_co_base.city_11001,localidad_7,CEMENTERIO JARDINES APOGEO,4529
barrio_4529,l10n_co_base.city_11001,localidad_8,CEMENTERIO JARDINES APOGEO,4529
barrio_4530,l10n_co_base.city_11001,localidad_8,TIMIZA B,4530
barrio_4531,l10n_co_base.city_11001,localidad_8,MANDALAY,4531
barrio_4532,l10n_co_base.city_11001,localidad_7,LA CECILIA,4532
barrio_4532,l10n_co_base.city_11001,localidad_8,LA CECILIA,4532
barrio_4533,l10n_co_base.city_11001,localidad_7,EL RETAZO,4533
barrio_4534,l10n_co_base.city_11001,localidad_8,ROMA,4534
barrio_4535,l10n_co_base.city_11001,localidad_7,CLASS,4535
barrio_4535,l10n_co_base.city_11001,localidad_8,CLASS,4535
barrio_4536,l10n_co_base.city_11001,localidad_7,EL RUBI,4536
barrio_4536,l10n_co_base.city_11001,localidad_8,EL RUBI,4536
barrio_4537,l10n_co_base.city_11001,localidad_8,CASABLANCA,4537
barrio_4538,l10n_co_base.city_11001,localidad_7,OLARTE,4538
barrio_4539,l10n_co_base.city_11001,localidad_7,GRAN COLOMBIANO,4539
barrio_4540,l10n_co_base.city_11001,localidad_7,CATALINA II,4540
barrio_4540,l10n_co_base.city_11001,localidad_8,CATALINA II,4540
barrio_4541,l10n_co_base.city_11001,localidad_8,EL PARAISO BOSA,4541
barrio_4542,l10n_co_base.city_11001,localidad_8,ALQUERIA LA FRAGUA NORTE,4542
barrio_4542,l10n_co_base.city_11001,localidad_16,ALQUERIA LA FRAGUA NORTE,4542
barrio_4543,l10n_co_base.city_11001,localidad_8,ALQUERIA LA FRAGUA,4543
barrio_4544,l10n_co_base.city_11001,localidad_8,LAS DELICIAS,4544
barrio_4544,l10n_co_base.city_11001,localidad_19,LAS DELICIAS,4544
barrio_4545,l10n_co_base.city_11001,localidad_7,CATALINA,4545
barrio_4545,l10n_co_base.city_11001,localidad_8,CATALINA,4545
barrio_4546,l10n_co_base.city_11001,localidad_7,VILLA DEL RIO,4546
barrio_4546,l10n_co_base.city_11001,localidad_8,VILLA DEL RIO,4546
barrio_4547,l10n_co_base.city_11001,localidad_8,CORABASTOS,4547
barrio_4548,l10n_co_base.city_11001,localidad_8,TECHO,4548
barrio_4549,l10n_co_base.city_11001,localidad_8,NUEVA YORK,4549
barrio_4550,l10n_co_base.city_11001,localidad_7,JOSE MARIA CARBONEL,4550
barrio_4551,l10n_co_base.city_11001,localidad_8,HIPOTECHO SUR,4551
barrio_4551,l10n_co_base.city_11001,localidad_16,HIPOTECHO SUR,4551
barrio_4552,l10n_co_base.city_11001,localidad_7,GUALOCHE,4552
barrio_4553,l10n_co_base.city_11001,localidad_7,ANDALUCIA II,4553
barrio_4553,l10n_co_base.city_11001,localidad_8,ANDALUCIA II,4553
barrio_4554,l10n_co_base.city_11001,localidad_8,PATIO BONITO,4554
barrio_4555,l10n_co_base.city_11001,localidad_8,PATIO BONITO II,4555
barrio_4556,l10n_co_base.city_11001,localidad_8,GRAN BRITALIA I,4556
barrio_4557,l10n_co_base.city_11001,localidad_7,GRAN BRITALIA,4557
barrio_4557,l10n_co_base.city_11001,localidad_8,GRAN BRITALIA,4557
barrio_4558,l10n_co_base.city_11001,localidad_8,CAMPO HERMOSO,4558
barrio_4559,l10n_co_base.city_11001,localidad_7,EL CARMELO,4559
barrio_4559,l10n_co_base.city_11001,localidad_8,EL CARMELO,4559
barrio_4560,l10n_co_base.city_11001,localidad_8,SAUCEDAL,4560
barrio_4561,l10n_co_base.city_11001,localidad_7,EL JARDIN,4561
barrio_4562,l10n_co_base.city_11001,localidad_8,LLANO GRANDE,4562
barrio_4563,l10n_co_base.city_11001,localidad_8,GUADALUPE,4563
barrio_4563,l10n_co_base.city_11001,localidad_19,GUADALUPE,4563
barrio_4564,l10n_co_base.city_11001,localidad_8,TAIRONA,4564
barrio_4565,l10n_co_base.city_11001,localidad_8,TOCAREMA,4565
barrio_4566,l10n_co_base.city_11001,localidad_8,PATIO BONITO III,4566
barrio_4567,l10n_co_base.city_11001,localidad_7,VILLAS DEL PROGRESO,4567
barrio_4568,l10n_co_base.city_11001,localidad_7,JORGE URIBE BOTERO,4568
barrio_4568,l10n_co_base.city_11001,localidad_8,JORGE URIBE BOTERO,4568
barrio_4569,l10n_co_base.city_11001,localidad_7,JOSE ANTONIO GALAN,4569
barrio_4569,l10n_co_base.city_11001,localidad_8,JOSE ANTONIO GALAN,4569
barrio_4570,l10n_co_base.city_11001,localidad_7,ANTONIA SANTOS,4570
barrio_4572,l10n_co_base.city_11001,localidad_7,CORREDOR FERREO DEL SUR,4572
barrio_4572,l10n_co_base.city_11001,localidad_8,CORREDOR FERREO DEL SUR,4572
barrio_4572,l10n_co_base.city_11001,localidad_16,CORREDOR FERREO DEL SUR,4572
barrio_4572,l10n_co_base.city_11001,localidad_19,CORREDOR FERREO DEL SUR,4572
barrio_4573,l10n_co_base.city_11001,localidad_7,CIUDADELA EL RECREO,4573
barrio_4574,l10n_co_base.city_11001,localidad_7,CHARLES DE GAULLE,4574
barrio_4575,l10n_co_base.city_11001,localidad_7,LOS LAURELES,4575
barrio_4576,l10n_co_base.city_11001,localidad_8,CASA BLANCA SUR,4576
barrio_4577,l10n_co_base.city_11001,localidad_7,SAN BERNARDINO XXII URBANO,4577
barrio_4578,l10n_co_base.city_11001,localidad_8,VILLA NELLY III SECTOR,4578
barrio_4579,l10n_co_base.city_11001,localidad_7,ESCOCIA,4579
barrio_4580,l10n_co_base.city_11001,localidad_7,BOSA NOVA EL PORVENIR,4580
barrio_4581,l10n_co_base.city_11001,localidad_8,TIMIZA C,4581
barrio_4582,l10n_co_base.city_11001,localidad_8,RENANIA URAPANES,4582
barrio_4583,l10n_co_base.city_11001,localidad_7,ARGELIA II,4583
barrio_4583,l10n_co_base.city_11001,localidad_8,ARGELIA II,4583
barrio_4584,l10n_co_base.city_11001,localidad_8,SANTA CATALINA,4584
barrio_4586,l10n_co_base.city_11001,localidad_7,JIMENEZ DE QUESADA II SECTOR,4586
barrio_4587,l10n_co_base.city_11001,localidad_7,LOS SAUCES,4587
barrio_4588,l10n_co_base.city_11001,localidad_7,EL DANUBIO AZUL,4588
barrio_4588,l10n_co_base.city_11001,localidad_8,EL DANUBIO AZUL,4588
barrio_4589,l10n_co_base.city_11001,localidad_7,SAN PEDRO,4589
barrio_4590,l10n_co_base.city_11001,localidad_7,SAN BERNARDINO XXV URBANO,4590
barrio_4591,l10n_co_base.city_11001,localidad_7,EL PORTAL DEL BRASIL,4591
barrio_4592,l10n_co_base.city_11001,localidad_7,SAN MARTIN,4592
barrio_4593,l10n_co_base.city_11001,localidad_7,LA LIBERTAD,4593
barrio_4594,l10n_co_base.city_11001,localidad_7,SAN ANTONIO,4594
barrio_4595,l10n_co_base.city_11001,localidad_7,CHICO SUR,4595
barrio_4596,l10n_co_base.city_11001,localidad_8,ALQUERIA LA FRAGUA II,4596
barrio_4597,l10n_co_base.city_11001,localidad_7,SAN BERNARDINO I,4597
barrio_4598,l10n_co_base.city_11001,localidad_7,VILLA ANNY I,4598
barrio_4599,l10n_co_base.city_11001,localidad_7,VILLA ANNY II,4599
barrio_4601,l10n_co_base.city_11001,localidad_8,CALANDAIMA,4601
barrio_4602,l10n_co_base.city_11001,localidad_7,REMANSO URBANO,4602
barrio_4603,l10n_co_base.city_11001,localidad_8,EL PARAISO,4603
barrio_4604,l10n_co_base.city_11001,localidad_7,BRASILIA,4604
barrio_4604,l10n_co_base.city_11001,localidad_8,BRASILIA,4604
barrio_4605,l10n_co_base.city_11001,localidad_7,CHICALA,4605
barrio_4605,l10n_co_base.city_11001,localidad_8,CHICALA,4605
barrio_4607,l10n_co_base.city_11001,localidad_8,CIUDAD DE CALI,4607
barrio_4609,l10n_co_base.city_11001,localidad_8,LOS ALMENDROS,4609
barrio_4611,l10n_co_base.city_11001,localidad_8,EL JAZMIN,4611
barrio_4612,l10n_co_base.city_11001,localidad_8,DINDALITO,4612
barrio_4613,l10n_co_base.city_11001,localidad_8,PROVIVIENDA OCCIDENTAL,4613
barrio_4614,l10n_co_base.city_11001,localidad_8,DINDALITO,4614
barrio_4615,l10n_co_base.city_11001,localidad_7,OSORIO XII,4615
barrio_4615,l10n_co_base.city_11001,localidad_8,OSORIO XII,4615
barrio_4616,l10n_co_base.city_11001,localidad_7,OSORIO X URBANO,4616
barrio_4616,l10n_co_base.city_11001,localidad_8,OSORIO X URBANO,4616
barrio_4617,l10n_co_base.city_11001,localidad_8,TINTALITO,4617
barrio_4618,l10n_co_base.city_11001,localidad_8,DINTALITO,4618
barrio_4619,l10n_co_base.city_11001,localidad_8,CHUCUA DE LA VACA III,4619
barrio_4620,l10n_co_base.city_11001,localidad_8,CHUCUA DE LA VACA II,4620
barrio_4621,l10n_co_base.city_11001,localidad_8,CHUCUA DE LA VACA I,4621
barrio_4622,l10n_co_base.city_11001,localidad_7,BRASIL,4622
barrio_4622,l10n_co_base.city_11001,localidad_8,BRASIL,4622
barrio_4623,l10n_co_base.city_11001,localidad_7,SAN BERNARDINO POTRERITOS,4623
barrio_4624,l10n_co_base.city_11001,localidad_7,LA VEGA SAN BERNARDINO,4624
barrio_4625,l10n_co_base.city_11001,localidad_7,EL REMANSO I,4625
barrio_4626,l10n_co_base.city_11001,localidad_8,LAS ACACIAS,4626
barrio_4627,l10n_co_base.city_11001,localidad_8,GALAN,4627
barrio_4628,l10n_co_base.city_11001,localidad_7,BETANIA,4628
barrio_4628,l10n_co_base.city_11001,localidad_8,BETANIA,4628
barrio_4630,l10n_co_base.city_11001,localidad_7,PARCELA EL PORVENIR,4630
barrio_4631,l10n_co_base.city_11001,localidad_7,EL CORZO,4631
barrio_4632,l10n_co_base.city_11001,localidad_7,LA CABANA,4632
barrio_4633,l10n_co_base.city_11001,localidad_7,SANTA FE BOSA,4633
barrio_4634,l10n_co_base.city_11001,localidad_7,CANAVERALEJO,4634
barrio_4635,l10n_co_base.city_11001,localidad_7,SAN BERNARDINO II,4635
barrio_4637,l10n_co_base.city_11001,localidad_7,LAS MARGARITAS,4637
barrio_4638,l10n_co_base.city_11001,localidad_7,CIUDADELA EL RECREO II,4638
barrio_4641,l10n_co_base.city_11001,localidad_7,LA INDEPENDENCIA,4641
barrio_4642,l10n_co_base.city_11001,localidad_7,ISLANDIA,4642
barrio_4643,l10n_co_base.city_11001,localidad_7,EL CORZO I,4643
barrio_5,l10n_co_base.city_11001,localidad_1,CHAPARRAL,
barrio_5101,l10n_co_base.city_11001,localidad_10,JOSE JOAQUIN VARGAS,5101
barrio_5101,l10n_co_base.city_11001,localidad_12,JOSE JOAQUIN VARGAS,5101
barrio_5102,l10n_co_base.city_11001,localidad_12,POPULAR MODELO,5102
barrio_5103,l10n_co_base.city_11001,localidad_12,SAN MIGUEL,5103
barrio_5104,l10n_co_base.city_11001,localidad_12,EL ROSARIO,5104
barrio_5104,l10n_co_base.city_11001,localidad_13,EL ROSARIO,5104
barrio_5105,l10n_co_base.city_11001,localidad_12,CAMPIN OCCIDENTAL,5105
barrio_5105,l10n_co_base.city_11001,localidad_13,CAMPIN OCCIDENTAL,5105
barrio_5106,l10n_co_base.city_11001,localidad_12,NICOLAS DE FEDERMAN,5106
barrio_5106,l10n_co_base.city_11001,localidad_13,NICOLAS DE FEDERMAN,5106
barrio_5107,l10n_co_base.city_11001,localidad_13,ACEVEDO TEJADA,5107
barrio_5108,l10n_co_base.city_11001,localidad_13,CIUDAD UNIVERSITARIA,5108
barrio_5109,l10n_co_base.city_11001,localidad_13,CENTRO ADMINISTRATIVO OCC.,5109
barrio_5110,l10n_co_base.city_11001,localidad_10,EL SALITRE,5110
barrio_5110,l10n_co_base.city_11001,localidad_13,EL SALITRE,5110
barrio_5111,l10n_co_base.city_11001,localidad_13,LA ESMERALDA,5111
barrio_5112,l10n_co_base.city_11001,localidad_12,PARQUE DISTRITAL SALITRE,5112
barrio_5112,l10n_co_base.city_11001,localidad_13,PARQUE DISTRITAL SALITRE,5112
barrio_5113,l10n_co_base.city_11001,localidad_13,PAULO VI,5113
barrio_5114,l10n_co_base.city_11001,localidad_10,CAMPO EUCARISTICO,5114
barrio_5114,l10n_co_base.city_11001,localidad_12,CAMPO EUCARISTICO,5114
barrio_5114,l10n_co_base.city_11001,localidad_13,CAMPO EUCARISTICO,5114
barrio_5115,l10n_co_base.city_11001,localidad_10,PARQUE POPULAR SALITRE,5115
barrio_5115,l10n_co_base.city_11001,localidad_12,PARQUE POPULAR SALITRE,5115
barrio_5115,l10n_co_base.city_11001,localidad_13,PARQUE POPULAR SALITRE,5115
barrio_5116,l10n_co_base.city_11001,localidad_12,PABLO VI NORTE,5116
barrio_5116,l10n_co_base.city_11001,localidad_13,PABLO VI NORTE,5116
barrio_5117,l10n_co_base.city_11001,localidad_13,RAFAEL NUNEZ,5117
barrio_5201,l10n_co_base.city_11001,localidad_12,JORGE ELIECER GAITAN,5201
barrio_5202,l10n_co_base.city_11001,localidad_12,DOCE DE OCTUBRE,5202
barrio_5203,l10n_co_base.city_11001,localidad_12,SAN FERNANDO,5203
barrio_5204,l10n_co_base.city_11001,localidad_12,SAN FERNANDO OCCIDENTAL,5204
barrio_5205,l10n_co_base.city_11001,localidad_12,SIMON BOLIVAR,5205
barrio_5206,l10n_co_base.city_11001,localidad_12,LA LIBERTAD,5206
barrio_5207,l10n_co_base.city_11001,localidad_10,METROPOLIS,5207
barrio_5207,l10n_co_base.city_11001,localidad_12,METROPOLIS,5207
barrio_5304,l10n_co_base.city_11001,localidad_2,LA CASTELLANA,5304
barrio_5304,l10n_co_base.city_11001,localidad_11,LA CASTELLANA,5304
barrio_5304,l10n_co_base.city_11001,localidad_12,LA CASTELLANA,5304
barrio_5305,l10n_co_base.city_11001,localidad_12,LA PATRIA,5305
barrio_5306,l10n_co_base.city_11001,localidad_12,ENTRERIOS,5306
barrio_5307,l10n_co_base.city_11001,localidad_11,LOS ANDES,5307
barrio_5307,l10n_co_base.city_11001,localidad_12,LOS ANDES,5307
barrio_5308,l10n_co_base.city_11001,localidad_11,RIONEGRO,5308
barrio_5308,l10n_co_base.city_11001,localidad_12,RIONEGRO,5308
barrio_5310,l10n_co_base.city_11001,localidad_12,ESCUELA MILITAR,5310
barrio_5401,l10n_co_base.city_11001,localidad_10,POTOSI,5401
barrio_5401,l10n_co_base.city_11001,localidad_11,POTOSI,5401
barrio_5402,l10n_co_base.city_11001,localidad_10,SANTA ROSA,5402
barrio_5402,l10n_co_base.city_11001,localidad_11,SANTA ROSA,5402
barrio_5403,l10n_co_base.city_11001,localidad_10,JULIO FLOREZ,5403
barrio_5403,l10n_co_base.city_11001,localidad_11,JULIO FLOREZ,5403
barrio_5403,l10n_co_base.city_11001,localidad_12,JULIO FLOREZ,5403
barrio_5404,l10n_co_base.city_11001,localidad_10,LAS FERIAS,5404
barrio_5404,l10n_co_base.city_11001,localidad_12,LAS FERIAS,5404
barrio_5405,l10n_co_base.city_11001,localidad_10,LAS FERIAS OCCIDENTAL,5405
barrio_5406,l10n_co_base.city_11001,localidad_10,BONANZA,5406
barrio_5501,l10n_co_base.city_11001,localidad_10,PALO BLANCO,5501
barrio_5502,l10n_co_base.city_11001,localidad_10,LA ESTRADA,5502
barrio_5503,l10n_co_base.city_11001,localidad_10,BELLAVISTA OCCIDENTAL,5503
barrio_5503,l10n_co_base.city_11001,localidad_12,BELLAVISTA OCCIDENTAL,5503
barrio_5504,l10n_co_base.city_11001,localidad_10,LA ESTRADITA,5504
barrio_5504,l10n_co_base.city_11001,localidad_12,LA ESTRADITA,5504
barrio_5505,l10n_co_base.city_11001,localidad_10,BOSQUE POPULAR,5505
barrio_5505,l10n_co_base.city_11001,localidad_12,BOSQUE POPULAR,5505
barrio_5505,l10n_co_base.city_11001,localidad_13,BOSQUE POPULAR,5505
barrio_5506,l10n_co_base.city_11001,localidad_9,JARDIN BOTANICO,5506
barrio_5506,l10n_co_base.city_11001,localidad_10,JARDIN BOTANICO,5506
barrio_5506,l10n_co_base.city_11001,localidad_13,JARDIN BOTANICO,5506
barrio_5507,l10n_co_base.city_11001,localidad_10,NORMANDIA,5507
barrio_5508,l10n_co_base.city_11001,localidad_10,LA CABANA,5508
barrio_5509,l10n_co_base.city_11001,localidad_10,SAN JOAQUIN,5509
barrio_5510,l10n_co_base.city_11001,localidad_10,EL LAUREL,5510
barrio_5601,l10n_co_base.city_11001,localidad_10,EL MINUTO DE DIOS,5601
barrio_5601,l10n_co_base.city_11001,localidad_11,EL MINUTO DE DIOS,5601
barrio_5602,l10n_co_base.city_11001,localidad_10,SANTA MARIA,5602
barrio_5603,l10n_co_base.city_11001,localidad_10,BOYACA,5603
barrio_5604,l10n_co_base.city_11001,localidad_10,EL REAL,5604
barrio_5605,l10n_co_base.city_11001,localidad_10,EL ENCANTO,5605
barrio_5606,l10n_co_base.city_11001,localidad_9,NORMANDIA OCCIDENTAL,5606
barrio_5606,l10n_co_base.city_11001,localidad_10,NORMANDIA OCCIDENTAL,5606
barrio_5607,l10n_co_base.city_11001,localidad_9,SAN IGNACIO,5607
barrio_5607,l10n_co_base.city_11001,localidad_10,SAN IGNACIO,5607
barrio_5608,l10n_co_base.city_11001,localidad_10,SANTA HELENITA,5608
barrio_5609,l10n_co_base.city_11001,localidad_10,TABORA,5609
barrio_5610,l10n_co_base.city_11001,localidad_10,LA GRANJA,5610
barrio_5611,l10n_co_base.city_11001,localidad_10,AUTOPISTA MEDELLIN,5611
barrio_5612,l10n_co_base.city_11001,localidad_10,PARIS GAITAN,5612
barrio_5613,l10n_co_base.city_11001,localidad_10,LA SERENA,5613
barrio_5613,l10n_co_base.city_11001,localidad_11,LA SERENA,5613
barrio_5614,l10n_co_base.city_11001,localidad_10,VILLA LUZ,5614
barrio_5615,l10n_co_base.city_11001,localidad_10,LA SOLEDAD NORTE,5615
barrio_5616,l10n_co_base.city_11001,localidad_10,LOS CEREZOS,5616
barrio_5616,l10n_co_base.city_11001,localidad_11,LOS CEREZOS,5616
barrio_5617,l10n_co_base.city_11001,localidad_10,PRIMAVERA,5617
barrio_5619,l10n_co_base.city_11001,localidad_10,PARIS,5619
barrio_5620,l10n_co_base.city_11001,localidad_10,FLORENCIA,5620
barrio_5621,l10n_co_base.city_11001,localidad_10,FLORIDA BLANCA,5621
barrio_5622,l10n_co_base.city_11001,localidad_10,BOLIVIA,5622
barrio_5623,l10n_co_base.city_11001,localidad_9,LOS ANGELES,5623
barrio_5623,l10n_co_base.city_11001,localidad_10,LOS ANGELES,5623
barrio_5624,l10n_co_base.city_11001,localidad_9,AEROPUERTO EL DORADO,5624
barrio_5624,l10n_co_base.city_11001,localidad_10,AEROPUERTO EL DORADO,5624
barrio_5625,l10n_co_base.city_11001,localidad_10,LOS ALAMOS,5625
barrio_5626,l10n_co_base.city_11001,localidad_9,LOS ALAMOS,5626
barrio_5626,l10n_co_base.city_11001,localidad_10,LOS ALAMOS,5626
barrio_5627,l10n_co_base.city_11001,localidad_10,GARCES NAVAS,5627
barrio_5628,l10n_co_base.city_11001,localidad_10,GARCES NAVAS ORIENTAL,5628
barrio_5629,l10n_co_base.city_11001,localidad_10,EL CEDRO,5629
barrio_5630,l10n_co_base.city_11001,localidad_10,CIUDAD BACHUE,5630
barrio_5631,l10n_co_base.city_11001,localidad_10,CIUDAD BACHUE I ETAPA,5631
barrio_5632,l10n_co_base.city_11001,localidad_10,BOCHICA,5632
barrio_5634,l10n_co_base.city_11001,localidad_10,EL CORTIJO,5634
barrio_5635,l10n_co_base.city_11001,localidad_10,EL MADRIGAL,5635
barrio_5636,l10n_co_base.city_11001,localidad_10,ENGATIVA ZONA URBANA,5636
barrio_5637,l10n_co_base.city_11001,localidad_9,VILLA GLADYS,5637
barrio_5637,l10n_co_base.city_11001,localidad_10,VILLA GLADYS,5637
barrio_5638,l10n_co_base.city_11001,localidad_10,SANTA CECILIA,5638
barrio_5639,l10n_co_base.city_11001,localidad_10,QUIRIGUA ORIENTAL,5639
barrio_5640,l10n_co_base.city_11001,localidad_10,BOLIVIA ORIENTAL,5640
barrio_5640,l10n_co_base.city_11001,localidad_11,BOLIVIA ORIENTAL,5640
barrio_5641,l10n_co_base.city_11001,localidad_10,SANTA MONICA,5641
barrio_5643,l10n_co_base.city_11001,localidad_10,ALAMOS,5643
barrio_5644,l10n_co_base.city_11001,localidad_10,BOCHICA II,5644
barrio_5644,l10n_co_base.city_11001,localidad_11,BOCHICA II,5644
barrio_5647,l10n_co_base.city_11001,localidad_10,VILLAS DE GRANADA,5647
barrio_5648,l10n_co_base.city_11001,localidad_10,VILLA AMALIA,5648
barrio_5649,l10n_co_base.city_11001,localidad_10,VILLAS DE GRANADA I,5649
barrio_5650,l10n_co_base.city_11001,localidad_10,CIUDADELA COLSUBSIDIO,5650
barrio_5650,l10n_co_base.city_11001,localidad_11,CIUDADELA COLSUBSIDIO,5650
barrio_5652,l10n_co_base.city_11001,localidad_10,EL MUELLE,5652
barrio_5654,l10n_co_base.city_11001,localidad_10,GRAN GRANADA,5654
barrio_5655,l10n_co_base.city_11001,localidad_10,GARCES NAVAS SUR,5655
barrio_5657,l10n_co_base.city_11001,localidad_9,SABANA DEL DORADO,5657
barrio_5657,l10n_co_base.city_11001,localidad_10,SABANA DEL DORADO,5657
barrio_5658,l10n_co_base.city_11001,localidad_10,VILLA SAGRARIO,5658
barrio_5660,l10n_co_base.city_11001,localidad_10,SAN ANTONIO URBANO,5660
