,id,domain,description,chart_template_id:id,type_tax_use,name,sequence,amount,parent_id:id,child_depend,price_include,type,account_collected_id:id,account_paid_id:id,base_code_id:id,tax_code_id:id,ref_base_code_id:id,ref_tax_code_id:id,ref_base_sign,ref_tax_sign,base_sign,tax_sign
214,tax_rrenta_COMPR_11pas,,rRENcmpCAFE<,l10n_co_chart_template_generic,Sale,R REN Compra de café pergamino o cereza,,-0.005,,,,percent,co_puc_135515,co_puc_135515,atctn_r_renta_p_com_B,atctn_r_renta_p_com_V,atctn_r_renta_p_com_DB,atctn_r_renta_p_com_V,-1,-1,1,1
215,tax_rrenta_COMPR_11actext,,rRENcmpCAFE>EX,l10n_co_chart_template_generic,Purchase,R REN EXTERIOR Compra de café pergamino o cereza,,-0.005,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_ext_enotr_B,atctn_r_renta_ext_enotr_V,atctn_r_renta_ext_enotr_DB,atctn_r_renta_ext_enotr_DV,-1,-1,1,1
216,tax_rrenta_COMPR_11actpf,,rRENcmpCAFE>PF,l10n_co_chart_template_generic,Purchase,R REN PARAISO Compra de café pergamino o cereza,,-0.33,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_pf_enotr_B,atctn_r_renta_pf_enotr_V,atctn_r_renta_pf_enotr_DB,atctn_r_renta_pf_enotr_DV,-1,-1,1,1
217,tax_rrenta_COMPR_11pasauto,,rRENcmpCAFE<AR,l10n_co_chart_template_generic,Sale,AR REN - Compra de café pergamino o cereza,,1.0,,TRUE,,percent,,,,,,,,,,
217a,tax_rrenta_COMPR_11pasauto_ASU,,rRENcmpCAFE<AR\,l10n_co_chart_template_generic,Sale,AR REN - Compra de café pergamino o cereza ASIMUDO,,-0.005,tax_rrenta_COMPR_11pasauto,,,percent,co_puc_236575,co_puc_236575,atctn_r_renta_ar_ven_B,atctn_r_renta_ar_ven_V,atctn_r_renta_ar_ven_DB,atctn_r_renta_ar_ven_DV,-1,-1,1,1
217b,tax_rrenta_COMPR_11pasauto_CP,,rRENcmpCAFE<AR/,l10n_co_chart_template_generic,Sale,AR REN - Compra de café pergamino o cereza CONTRAPARTIDA,,0.005,tax_rrenta_COMPR_11pasauto,,,percent,co_puc_521595,co_puc_521595,,,,,,,,
218,tax_rrenta_COMPR_12act,,rRENcmpAGRO>,l10n_co_chart_template_generic,Purchase,R REN Compra de productos  agrícolas o pecuarios sin procesamiento industrial ,,-0.015,,,,percent,co_puc_236540,co_puc_236540,atctn_r_renta_a_com_B,atctn_r_renta_a_com_V,atctn_r_renta_a_com_DB,atctn_r_renta_a_com_V,-1,-1,1,1
219,tax_rrenta_COMPR_12pas,,rRENcmpAGRO<,l10n_co_chart_template_generic,Sale,R REN Compra de productos  agrícolas o pecuarios sin procesamiento industrial ,,-0.015,,,,percent,co_puc_135515,co_puc_135515,atctn_r_renta_p_com_B,atctn_r_renta_p_com_V,atctn_r_renta_p_com_DB,atctn_r_renta_p_com_V,-1,-1,1,1
220,tax_rrenta_COMPR_12actext,,rRENcmpAGRO>EX,l10n_co_chart_template_generic,Purchase,R REN EXTERIOR Compra de productos  agrícolas o pecuarios sin procesamiento industrial ,,-0.015,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_ext_enotr_B,atctn_r_renta_ext_enotr_V,atctn_r_renta_ext_enotr_DB,atctn_r_renta_ext_enotr_DV,-1,-1,1,1
221,tax_rrenta_COMPR_12actpf,,rRENcmpAGRO>PF,l10n_co_chart_template_generic,Purchase,R REN PARAISO Compra de productos  agrícolas o pecuarios sin procesamiento industrial ,,-0.33,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_pf_enotr_B,atctn_r_renta_pf_enotr_V,atctn_r_renta_pf_enotr_DB,atctn_r_renta_pf_enotr_DV,-1,-1,1,1
222,tax_rrenta_COMPR_12pasauto,,rRENcmpAGRO<AR,l10n_co_chart_template_generic,Sale,AR REN - Compra de productos  agrícolas o pecuarios sin procesamiento industrial ,,1.0,,TRUE,,percent,,,,,,,,,,
222a,tax_rrenta_COMPR_12pasauto_ASU,,rRENcmpAGRO<AR\,l10n_co_chart_template_generic,Sale,AR REN - Compra de productos  agrícolas o pecuarios sin procesamiento industrial  ASIMUDO,,-0.015,tax_rrenta_COMPR_12pasauto,,,percent,co_puc_236575,co_puc_236575,atctn_r_renta_ar_ven_B,atctn_r_renta_ar_ven_V,atctn_r_renta_ar_ven_DB,atctn_r_renta_ar_ven_DV,-1,-1,1,1
222b,tax_rrenta_COMPR_12pasauto_CP,,rRENcmpAGRO<AR/,l10n_co_chart_template_generic,Sale,AR REN - Compra de productos  agrícolas o pecuarios sin procesamiento industrial  CONTRAPARTIDA,,0.015,tax_rrenta_COMPR_12pasauto,,,percent,co_puc_521595,co_puc_521595,,,,,,,,
223,tax_rrenta_COMPR_13act,,rRENcmpPETR>,l10n_co_chart_template_generic,Purchase,R REN Compra  de combustible y derivados del petróleo,,-0.001,,,,percent,co_puc_236540,co_puc_236540,atctn_r_renta_a_com_B,atctn_r_renta_a_com_V,atctn_r_renta_a_com_DB,atctn_r_renta_a_com_V,-1,-1,1,1
224,tax_rrenta_COMPR_13pas,,rRENcmpPETR<,l10n_co_chart_template_generic,Sale,R REN Compra  de combustible y derivados del petróleo,,-0.001,,,,percent,co_puc_135515,co_puc_135515,atctn_r_renta_p_com_B,atctn_r_renta_p_com_V,atctn_r_renta_p_com_DB,atctn_r_renta_p_com_V,-1,-1,1,1
225,tax_rrenta_COMPR_13actext,,rRENcmpPETR>EX,l10n_co_chart_template_generic,Purchase,R REN EXTERIOR Compra  de combustible y derivados del petróleo,,-0.001,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_ext_enotr_B,atctn_r_renta_ext_enotr_V,atctn_r_renta_ext_enotr_DB,atctn_r_renta_ext_enotr_DV,-1,-1,1,1
226,tax_rrenta_COMPR_13actpf,,rRENcmpPETR>PF,l10n_co_chart_template_generic,Purchase,R REN PARAISO Compra  de combustible y derivados del petróleo,,-0.33,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_pf_enotr_B,atctn_r_renta_pf_enotr_V,atctn_r_renta_pf_enotr_DB,atctn_r_renta_pf_enotr_DV,-1,-1,1,1
227,tax_rrenta_COMPR_13pasauto,,rRENcmpPETR<AR,l10n_co_chart_template_generic,Sale,AR REN - Compra  de combustible y derivados del petróleo,,1.0,,TRUE,,percent,,,,,,,,,,
227a,tax_rrenta_COMPR_13pasauto_ASU,,rRENcmpPETR<AR\,l10n_co_chart_template_generic,Sale,AR REN - Compra  de combustible y derivados del petróleo ASIMUDO,,-0.001,tax_rrenta_COMPR_13pasauto,,,percent,co_puc_236575,co_puc_236575,atctn_r_renta_ar_ven_B,atctn_r_renta_ar_ven_V,atctn_r_renta_ar_ven_DB,atctn_r_renta_ar_ven_DV,-1,-1,1,1
227b,tax_rrenta_COMPR_13pasauto_CP,,rRENcmpPETR<AR/,l10n_co_chart_template_generic,Sale,AR REN - Compra  de combustible y derivados del petróleo CONTRAPARTIDA,,0.001,tax_rrenta_COMPR_13pasauto,,,percent,co_puc_521595,co_puc_521595,,,,,,,,
228,tax_rrenta_CONSU_14act,,rRENcsuPUBL>,l10n_co_chart_template_generic,Purchase,R REN Consultoría en obras públicas ,,-0.02,,,,percent,co_puc_236515,co_puc_236515,atctn_r_renta_a_hyc_B,atctn_r_renta_a_hyc_V,atctn_r_renta_a_hyc_DB,atctn_r_renta_a_hyc_V,-1,-1,1,1
229,tax_rrenta_CONSU_14pas,,rRENcsuPUBL<,l10n_co_chart_template_generic,Sale,R REN Consultoría en obras públicas ,,-0.02,,,,percent,co_puc_135515,co_puc_135515,atctn_r_renta_p_hyc_B,atctn_r_renta_p_hyc_V,atctn_r_renta_p_hyc_DB,atctn_r_renta_p_hyc_V,-1,-1,1,1
230,tax_rrenta_CONSU_14actext,,rRENcsuPUBL>EX,l10n_co_chart_template_generic,Purchase,R REN EXTERIOR Consultoría en obras públicas ,,-0.02,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_ext_sertec_B,atctn_r_renta_ext_sertec_V,atctn_r_renta_ext_sertec_DB,atctn_r_renta_ext_sertec_DV,-1,-1,1,1
231,tax_rrenta_CONSU_14actpf,,rRENcsuPUBL>PF,l10n_co_chart_template_generic,Purchase,R REN PARAISO Consultoría en obras públicas ,,-0.33,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_pf_sertec_B,atctn_r_renta_pf_sertec_V,atctn_r_renta_pf_sertec_DB,atctn_r_renta_pf_sertec_DV,-1,-1,1,1
232,tax_rrenta_CONSU_14pasauto,,rRENcsuPUBL<AR,l10n_co_chart_template_generic,Sale,AR REN - Consultoría en obras públicas ,,1.0,,TRUE,,percent,,,,,,,,,,
232a,tax_rrenta_CONSU_14pasauto_ASU,,rRENcsuPUBL<AR\,l10n_co_chart_template_generic,Sale,AR REN - Consultoría en obras públicas  ASIMUDO,,-0.02,tax_rrenta_CONSU_14pasauto,,,percent,co_puc_236575,co_puc_236575,atctn_r_renta_ar_ser_B,atctn_r_renta_ar_ser_V,atctn_r_renta_ar_ser_DB,atctn_r_renta_ar_ser_DV,-1,-1,1,1
232b,tax_rrenta_CONSU_14pasauto_CP,,rRENcsuPUBL<AR/,l10n_co_chart_template_generic,Sale,AR REN - Consultoría en obras públicas  CONTRAPARTIDA,,0.02,tax_rrenta_CONSU_14pasauto,,,percent,co_puc_521595,co_puc_521595,,,,,,,,
233,tax_rrenta_CONSU_15act,,rRENcsuINFRd>,l10n_co_chart_template_generic,Purchase,R REN Contratos de consultoría en ingeniería de proyectos; declarante,,-0.06,,,,percent,co_puc_236515,co_puc_236515,atctn_r_renta_a_hyc_B,atctn_r_renta_a_hyc_V,atctn_r_renta_a_hyc_DB,atctn_r_renta_a_hyc_V,-1,-1,1,1
234,tax_rrenta_CONSU_15pas,,rRENcsuINFRd<,l10n_co_chart_template_generic,Sale,R REN Contratos de consultoría en ingeniería de proyectos; declarante,,-0.06,,,,percent,co_puc_135515,co_puc_135515,atctn_r_renta_p_hyc_B,atctn_r_renta_p_hyc_V,atctn_r_renta_p_hyc_DB,atctn_r_renta_p_hyc_V,-1,-1,1,1
235,tax_rrenta_CONSU_15actext,,rRENcsuINFRd>EX,l10n_co_chart_template_generic,Purchase,R REN EXTERIOR Contratos de consultoría en ingeniería de proyectos; declarante,,-0.06,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_ext_sertec_B,atctn_r_renta_ext_sertec_V,atctn_r_renta_ext_sertec_DB,atctn_r_renta_ext_sertec_DV,-1,-1,1,1
236,tax_rrenta_CONSU_15actpf,,rRENcsuINFRd>PF,l10n_co_chart_template_generic,Purchase,R REN PARAISO Contratos de consultoría en ingeniería de proyectos; declarante,,-0.33,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_pf_sertec_B,atctn_r_renta_pf_sertec_V,atctn_r_renta_pf_sertec_DB,atctn_r_renta_pf_sertec_DV,-1,-1,1,1
237,tax_rrenta_CONSU_15pasauto,,rRENcsuINFRd<AR,l10n_co_chart_template_generic,Sale,AR REN - Contratos de consultoría en ingeniería de proyectos; declarante,,1.0,,TRUE,,percent,,,,,,,,,,
237a,tax_rrenta_CONSU_15pasauto_ASU,,rRENcsuINFRd<AR\,l10n_co_chart_template_generic,Sale,AR REN - Contratos de consultoría en ingeniería de proyectos; declarante ASIMUDO,,-0.06,tax_rrenta_CONSU_15pasauto,,,percent,co_puc_236575,co_puc_236575,atctn_r_renta_ar_ser_B,atctn_r_renta_ar_ser_V,atctn_r_renta_ar_ser_DB,atctn_r_renta_ar_ser_DV,-1,-1,1,1
237b,tax_rrenta_CONSU_15pasauto_CP,,rRENcsuINFRd<AR/,l10n_co_chart_template_generic,Sale,AR REN - Contratos de consultoría en ingeniería de proyectos; declarante CONTRAPARTIDA,,0.06,tax_rrenta_CONSU_15pasauto,,,percent,co_puc_521595,co_puc_521595,,,,,,,,
238,tax_rrenta_CONSU_16act,,rRENcsuINFRnA>,l10n_co_chart_template_generic,Purchase,R REN Contratos de consultoría en ingeniería de proyectos; no declarante; Tarifa 6%,,-0.06,,,,percent,co_puc_236515,co_puc_236515,atctn_r_renta_a_hyc_B,atctn_r_renta_a_hyc_V,atctn_r_renta_a_hyc_DB,atctn_r_renta_a_hyc_V,-1,-1,1,1
239,tax_rrenta_CONSU_16pas,,rRENcsuINFRnA<,l10n_co_chart_template_generic,Sale,R REN Contratos de consultoría en ingeniería de proyectos; no declarante; Tarifa 6%,,-0.06,,,,percent,co_puc_135515,co_puc_135515,atctn_r_renta_p_hyc_B,atctn_r_renta_p_hyc_V,atctn_r_renta_p_hyc_DB,atctn_r_renta_p_hyc_V,-1,-1,1,1
240,tax_rrenta_CONSU_16actext,,rRENcsuINFRnA>EX,l10n_co_chart_template_generic,Purchase,R REN EXTERIOR Contratos de consultoría en ingeniería de proyectos; no declarante; Tarifa 6%,,-0.06,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_ext_sertec_B,atctn_r_renta_ext_sertec_V,atctn_r_renta_ext_sertec_DB,atctn_r_renta_ext_sertec_DV,-1,-1,1,1
241,tax_rrenta_CONSU_17act,,rRENcsuINFRnB>,l10n_co_chart_template_generic,Purchase,R REN Contratos de consultoría en ingeniería de proyectos; no declarante; Tarifa 10%,,-0.1,,,,percent,co_puc_236515,co_puc_236515,atctn_r_renta_a_hyc_B,atctn_r_renta_a_hyc_V,atctn_r_renta_a_hyc_DB,atctn_r_renta_a_hyc_V,-1,-1,1,1
242,tax_rrenta_CONSU_17pas,,rRENcsuINFRnB<,l10n_co_chart_template_generic,Sale,R REN Contratos de consultoría en ingeniería de proyectos; no declarante; Tarifa 10%,,-0.1,,,,percent,co_puc_135515,co_puc_135515,atctn_r_renta_p_hyc_B,atctn_r_renta_p_hyc_V,atctn_r_renta_p_hyc_DB,atctn_r_renta_p_hyc_V,-1,-1,1,1
243,tax_rrenta_CONSU_17actext,,rRENcsuINFRnB>EX,l10n_co_chart_template_generic,Purchase,R REN EXTERIOR Contratos de consultoría en ingeniería de proyectos; no declarante; Tarifa 10%,,-0.1,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_ext_sertec_B,atctn_r_renta_ext_sertec_V,atctn_r_renta_ext_sertec_DB,atctn_r_renta_ext_sertec_DV,-1,-1,1,1
244,tax_rrenta_CONSU_17actpf,,rRENcsuINFRnB>PF,l10n_co_chart_template_generic,Purchase,R REN PARAISO Contratos de consultoría en ingeniería de proyectos; no declarante,,-0.33,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_pf_sertec_B,atctn_r_renta_pf_sertec_V,atctn_r_renta_pf_sertec_DB,atctn_r_renta_pf_sertec_DV,-1,-1,1,1
245,tax_rrenta_CONTR_18act,,rRENctrCSTR>,l10n_co_chart_template_generic,Purchase,R REN Contratos de construcción  y urbanización,,-0.02,,,,percent,co_puc_236525,co_puc_236525,atctn_r_renta_a_cdc_B,atctn_r_renta_a_cdc_V,atctn_r_renta_a_cdc_DB,atctn_r_renta_a_cdc_V,-1,-1,1,1
246,tax_rrenta_CONTR_18pas,,rRENctrCSTR<,l10n_co_chart_template_generic,Sale,R REN Contratos de construcción  y urbanización,,-0.02,,,,percent,co_puc_135515,co_puc_135515,atctn_r_renta_p_cdc_B,atctn_r_renta_p_cdc_V,atctn_r_renta_p_cdc_DB,atctn_r_renta_p_cdc_V,-1,-1,1,1
247,tax_rrenta_CONTR_18actext,,rRENctrCSTR>EX,l10n_co_chart_template_generic,Purchase,R REN EXTERIOR Contratos de construcción  y urbanización,,-0.02,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_ext_enotr_B,atctn_r_renta_ext_enotr_V,atctn_r_renta_ext_enotr_DB,atctn_r_renta_ext_enotr_DV,-1,-1,1,1
248,tax_rrenta_CONTR_18actpf,,rRENctrCSTR>PF,l10n_co_chart_template_generic,Purchase,R REN PARAISO Contratos de construcción  y urbanización,,-0.33,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_pf_enotr_B,atctn_r_renta_pf_enotr_V,atctn_r_renta_pf_enotr_DB,atctn_r_renta_pf_enotr_DV,-1,-1,1,1
249,tax_rrenta_CONTR_18pasauto,,rRENctrCSTR<AR,l10n_co_chart_template_generic,Sale,AR REN - Contratos de construcción  y urbanización,,1.0,,TRUE,,percent,,,,,,,,,,
249a,tax_rrenta_CONTR_18pasauto_ASU,,rRENctrCSTR<AR\,l10n_co_chart_template_generic,Sale,AR REN - Contratos de construcción  y urbanización ASIMUDO,,-0.02,tax_rrenta_CONTR_18pasauto,,,percent,co_puc_236575,co_puc_236575,atctn_r_renta_ar_otr_B,atctn_r_renta_ar_otr_V,atctn_r_renta_ar_otr_DB,atctn_r_renta_ar_otr_DV,-1,-1,1,1
249b,tax_rrenta_CONTR_18pasauto_CP,,rRENctrCSTR<AR/,l10n_co_chart_template_generic,Sale,AR REN - Contratos de construcción  y urbanización CONTRAPARTIDA,,0.02,tax_rrenta_CONTR_18pasauto,,,percent,co_puc_521595,co_puc_521595,,,,,,,,
250,tax_rrenta_SERV_19act,,rRENserPROGd>,l10n_co_chart_template_generic,Purchase,R REN Web y Programas; declarantes de renta ,,-0.035,,,,percent,co_puc_236515,co_puc_236515,atctn_r_renta_a_hyc_B,atctn_r_renta_a_hyc_V,atctn_r_renta_a_hyc_DB,atctn_r_renta_a_hyc_V,-1,-1,1,1
251,tax_rrenta_SERV_19pas,,rRENserPROGd<,l10n_co_chart_template_generic,Sale,R REN Web y Programas; declarantes de renta ,,-0.035,,,,percent,co_puc_135515,co_puc_135515,atctn_r_renta_p_hyc_B,atctn_r_renta_p_hyc_V,atctn_r_renta_p_hyc_DB,atctn_r_renta_p_hyc_V,-1,-1,1,1
252,tax_rrenta_SERV_19actext,,rRENserPROGd>EX,l10n_co_chart_template_generic,Purchase,R REN EXTERIOR Web y Programas; declarantes de renta ,,-0.035,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_ext_enotr_B,atctn_r_renta_ext_enotr_V,atctn_r_renta_ext_enotr_DB,atctn_r_renta_ext_enotr_DV,-1,-1,1,1
253,tax_rrenta_SERV_19actpf,,rRENserPROGd>PF,l10n_co_chart_template_generic,Purchase,R REN PARAISO Web y Programas; declarantes de renta ,,-0.33,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_pf_enotr_B,atctn_r_renta_pf_enotr_V,atctn_r_renta_pf_enotr_DB,atctn_r_renta_pf_enotr_DV,-1,-1,1,1
254,tax_rrenta_SERV_19pasauto,,rRENserPROGd<AR,l10n_co_chart_template_generic,Sale,AR REN - Web y Programas; declarantes de renta ,,1.0,,TRUE,,percent,,,,,,,,,,
254a,tax_rrenta_SERV_19pasauto_ASU,,rRENserPROGd<AR\,l10n_co_chart_template_generic,Sale,AR REN - Web y Programas; declarantes de renta  ASIMUDO,,-0.035,tax_rrenta_SERV_19pasauto,,,percent,co_puc_236575,co_puc_236575,atctn_r_renta_ar_hon_B,atctn_r_renta_ar_hon_V,atctn_r_renta_ar_hon_DB,atctn_r_renta_ar_hon_DV,-1,-1,1,1
254b,tax_rrenta_SERV_19pasauto_CP,,rRENserPROGd<AR/,l10n_co_chart_template_generic,Sale,AR REN - Web y Programas; declarantes de renta  CONTRAPARTIDA,,0.035,tax_rrenta_SERV_19pasauto,,,percent,co_puc_521595,co_puc_521595,,,,,,,,
255,tax_rrenta_EXPT_20pasauto,,rRENexpHIDR<AR,l10n_co_chart_template_generic,Sale,AR REN - Exportación de Hidrocarburos,,1.0,,TRUE,,percent,,,,,,,,,,
255a,tax_rrenta_EXPT_20pasauto_ASU,,rRENexpHIDR<AR\,l10n_co_chart_template_generic,Sale,AR REN - Exportación de Hidrocarburos ASIMUDO,,-0.015,tax_rrenta_EXPT_20pasauto,,,percent,co_puc_236575,co_puc_236575,atctn_r_renta_ar_ven_B,atctn_r_renta_ar_ven_V,atctn_r_renta_ar_ven_DB,atctn_r_renta_ar_ven_DV,-1,-1,1,1
255b,tax_rrenta_EXPT_20pasauto_CP,,rRENexpHIDR<AR/,l10n_co_chart_template_generic,Sale,AR REN - Exportación de Hidrocarburos CONTRAPARTIDA,,0.015,tax_rrenta_EXPT_20pasauto,,,percent,co_puc_521595,co_puc_521595,,,,,,,,
256,tax_rrenta_EXPT_21pasauto,,rRENexpMINE<AR,l10n_co_chart_template_generic,Sale,"AR REN - Exportación de demás productor mineros, incluido el oro ",,1.0,,TRUE,,percent,,,,,,,,,,
256a,tax_rrenta_EXPT_21pasauto_ASU,,rRENexpMINE<AR\,l10n_co_chart_template_generic,Sale,"AR REN - Exportación de demás productor mineros, incluido el oro  ASIMUDO",,-0.01,tax_rrenta_EXPT_21pasauto,,,percent,co_puc_236575,co_puc_236575,atctn_r_renta_ar_ven_B,atctn_r_renta_ar_ven_V,atctn_r_renta_ar_ven_DB,atctn_r_renta_ar_ven_DV,-1,-1,1,1
256b,tax_rrenta_EXPT_21pasauto_CP,,rRENexpMINE<AR/,l10n_co_chart_template_generic,Sale,"AR REN - Exportación de demás productor mineros, incluido el oro  CONTRAPARTIDA",,0.01,tax_rrenta_EXPT_21pasauto,,,percent,co_puc_521595,co_puc_521595,,,,,,,,
257,tax_rrenta_HONOR_22act,,rRENhonNATU>,l10n_co_chart_template_generic,Purchase,R REN Honorarios; persona natural; Tarifa 11%,,-0.11,,,,percent,co_puc_236515,co_puc_236515,atctn_r_renta_a_hyc_B,atctn_r_renta_a_hyc_V,atctn_r_renta_a_hyc_DB,atctn_r_renta_a_hyc_V,-1,-1,1,1
258,tax_rrenta_HONOR_22pas,,rRENhonNATU<,l10n_co_chart_template_generic,Sale,R REN Honorarios; persona natural; Tarifa 11%,,-0.11,,,,percent,co_puc_135515,co_puc_135515,atctn_r_renta_p_hyc_B,atctn_r_renta_p_hyc_V,atctn_r_renta_p_hyc_DB,atctn_r_renta_p_hyc_V,-1,-1,1,1
259,tax_rrenta_HONOR_22actext,,rRENhonNATU>EX,l10n_co_chart_template_generic,Purchase,R REN EXTERIOR Honorarios; persona natural; Tarifa 11%,,-0.11,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_ext_enotr_B,atctn_r_renta_ext_enotr_V,atctn_r_renta_ext_enotr_DB,atctn_r_renta_ext_enotr_DV,-1,-1,1,1
260,tax_rrenta_HONOR_23act,,rRENhonJURI>,l10n_co_chart_template_generic,Purchase,R REN Honorarios; persona natural; Tarifa 10%,,-0.10,,,,percent,co_puc_236515,co_puc_236515,atctn_r_renta_a_hyc_B,atctn_r_renta_a_hyc_V,atctn_r_renta_a_hyc_DB,atctn_r_renta_a_hyc_V,-1,-1,1,1
261,tax_rrenta_HONOR_23pas,,rRENhonJURI<,l10n_co_chart_template_generic,Sale,R REN Honorarios; persona natural; Tarifa 10%,,-0.10,,,,percent,co_puc_135515,co_puc_135515,atctn_r_renta_p_hyc_B,atctn_r_renta_p_hyc_V,atctn_r_renta_p_hyc_DB,atctn_r_renta_p_hyc_V,-1,-1,1,1
262,tax_rrenta_HONOR_23actext,,rRENhonJURI>EX,l10n_co_chart_template_generic,Purchase,R REN EXTERIOR Honorarios; persona natural; Tarifa 10%,,-0.10,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_ext_enotr_B,atctn_r_renta_ext_enotr_V,atctn_r_renta_ext_enotr_DB,atctn_r_renta_ext_enotr_DV,-1,-1,1,1
263,tax_rrenta_HONOR_23actpf,,rRENhonJURI>PF,l10n_co_chart_template_generic,Purchase,R REN PARAISO Honorarios; persona natural,,-0.33,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_pf_enotr_B,atctn_r_renta_pf_enotr_V,atctn_r_renta_pf_enotr_DB,atctn_r_renta_pf_enotr_DV,-1,-1,1,1
264,tax_rrenta_HONOR_24act,,rRENhonJURI>,l10n_co_chart_template_generic,Purchase,R REN Honorarios; persona juridica,,-0.11,,,,percent,co_puc_236515,co_puc_236515,atctn_r_renta_a_hyc_B,atctn_r_renta_a_hyc_V,atctn_r_renta_a_hyc_DB,atctn_r_renta_a_hyc_V,-1,-1,1,1
265,tax_rrenta_HONOR_24pas,,rRENhonJURI<,l10n_co_chart_template_generic,Sale,R REN Honorarios; persona juridica,,-0.11,,,,percent,co_puc_135515,co_puc_135515,atctn_r_renta_p_hyc_B,atctn_r_renta_p_hyc_V,atctn_r_renta_p_hyc_DB,atctn_r_renta_p_hyc_V,-1,-1,1,1
266,tax_rrenta_HONOR_24actext,,rRENhonJURI>EX,l10n_co_chart_template_generic,Purchase,R REN EXTERIOR Honorarios; persona juridica,,-0.11,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_ext_enotr_B,atctn_r_renta_ext_enotr_V,atctn_r_renta_ext_enotr_DB,atctn_r_renta_ext_enotr_DV,-1,-1,1,1
267,tax_rrenta_HONOR_24actpf,,rRENhonJURI>PF,l10n_co_chart_template_generic,Purchase,R REN PARAISO Honorarios; persona juridica,,-0.33,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_pf_enotr_B,atctn_r_renta_pf_enotr_V,atctn_r_renta_pf_enotr_DB,atctn_r_renta_pf_enotr_DV,-1,-1,1,1
268,tax_rrenta_HONOR_24pasauto,,rRENhonJURI<AR,l10n_co_chart_template_generic,Sale,AR REN - Honorarios; persona juridica,,1.0,,TRUE,,percent,,,,,,,,,,
268a,tax_rrenta_HONOR_24pasauto_ASU,,rRENhonJURI<AR\,l10n_co_chart_template_generic,Sale,AR REN - Honorarios; persona juridica ASIMUDO,,-0.11,tax_rrenta_HONOR_24pasauto,,,percent,co_puc_236575,co_puc_236575,atctn_r_renta_ar_hon_B,atctn_r_renta_ar_hon_V,atctn_r_renta_ar_hon_DB,atctn_r_renta_ar_hon_DV,-1,-1,1,1
268b,tax_rrenta_HONOR_24pasauto_CP,,rRENhonJURI<AR/,l10n_co_chart_template_generic,Sale,AR REN - Honorarios; persona juridica CONTRAPARTIDA,,0.11,tax_rrenta_HONOR_24pasauto,,,percent,co_puc_521595,co_puc_521595,,,,,,,,
269,tax_rrenta_COMIS_22act,,rRENcmsNATU>,l10n_co_chart_template_generic,Purchase,R REN Comisiones; persona natural; Tarifa 11%,,-0.11,,,,percent,co_puc_236520,co_puc_236520,atctn_r_renta_a_hyc_B,atctn_r_renta_a_hyc_V,atctn_r_renta_a_hyc_DB,atctn_r_renta_a_hyc_V,-1,-1,1,1
270,tax_rrenta_COMIS_22pas,,rRENcmsNATU<,l10n_co_chart_template_generic,Sale,R REN Comisiones; persona natural; Tarifa 11%,,-0.11,,,,percent,co_puc_135515,co_puc_135515,atctn_r_renta_p_hyc_B,atctn_r_renta_p_hyc_V,atctn_r_renta_p_hyc_DB,atctn_r_renta_p_hyc_V,-1,-1,1,1
271,tax_rrenta_COMIS_22actext,,rRENcmsNATU>EX,l10n_co_chart_template_generic,Purchase,R REN EXTERIOR Comisiones; persona natural; Tarifa 11%,,-0.11,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_ext_enotr_B,atctn_r_renta_ext_enotr_V,atctn_r_renta_ext_enotr_DB,atctn_r_renta_ext_enotr_DV,-1,-1,1,1
272,tax_rrenta_COMIS_22actpf,,rRENcmsNATU>PF,l10n_co_chart_template_generic,Purchase,R REN PARAISO Comisiones; persona natural,,-0.33,,,,percent,co_puc_236550,co_puc_236550,atctn_r_renta_pf_enotr_B,atctn_r_renta_pf_enotr_V,atctn_r_renta_pf_enotr_DB,atctn_r_renta_pf_enotr_DV,-1,-1,1,1
